InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
552695,84879,ASSORTED COLOUR BIRD ORNAMENT,16,05-22-2023  15:31:00,1.69,16320,Unspecified
552695,21497,FANCY FONTS BIRTHDAY WRAP,25,05-22-2023  15:31:00,0.42,16320,Unspecified
552695,23231,WRAP DOILEY DESIGN,25,05-22-2023  15:31:00,0.42,16320,Unspecified
552717,22779,WOODEN OWLS LIGHT GARLAND ,2,05-23-2023  09:42:00,4.25,12483,Sweden
552731,22630,DOLLY GIRL LUNCH BOX,24,05-23-2023  22:43:00,1.95,12372,Denmark
552731,16156L,WRAP CAROUSEL,25,05-23-2023  22:43:00,0.42,12372,Denmark
552731,16156S,WRAP PINK FAIRY CAKES ,25,05-23-2023  22:43:00,0.42,12372,Denmark
552731,16161U,WRAP SUKI AND FRIENDS,25,05-23-2023  22:43:00,0.42,12372,Denmark
552731,22045,SPACEBOY GIFT WRAP,25,05-23-2023  22:43:00,0.42,12372,Denmark
552731,22704,WRAP RED APPLES ,25,05-23-2023  22:43:00,0.42,12372,Denmark
552731,22705,WRAP GREEN PEARS ,25,05-23-2023  22:43:00,0.42,12372,Denmark
552731,22723,WRAP CIRCUS PARADE,25,05-23-2023  22:43:00,0.42,12372,Denmark
552731,23232,WRAP VINTAGE PETALS  DESIGN,25,05-23-2023  22:43:00,0.42,12372,Denmark
552731,22551,PLASTERS IN TIN SPACEBOY,12,05-23-2023  22:43:00,1.65,12372,Denmark
552731,22556,PLASTERS IN TIN CIRCUS PARADE ,24,05-23-2023  22:43:00,1.65,12372,Denmark
552731,22555,PLASTERS IN TIN STRONGMAN,12,05-23-2023  22:43:00,1.65,12372,Denmark
552731,20750,RED RETROSPOT MINI CASES,4,05-23-2023  22:43:00,7.95,12372,Denmark
552731,22138,BAKING SET 9 PIECE RETROSPOT ,6,05-23-2023  22:43:00,4.95,12372,Denmark
552731,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,24,05-23-2023  22:43:00,2.95,12372,Denmark
552731,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,24,05-23-2023  22:43:00,2.95,12372,Denmark
552731,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,05-23-2023  22:43:00,1.65,12372,Denmark
552731,22629,SPACEBOY LUNCH BOX ,24,05-23-2023  22:43:00,1.95,12372,Denmark
552731,POST,POSTAGE,2,05-23-2023  22:43:00,18,12372,Denmark
552826,21844,RED RETROSPOT MUG,6,05-23-2023  13:20:00,2.95,14277,France
552826,23065,LARGE DECO JEWELLERY STAND,3,05-23-2023  13:20:00,12.5,14277,France
552826,21623,VINTAGE UNION JACK MEMOBOARD,2,05-23-2023  13:20:00,9.95,14277,France
552826,23072,MARIE ANTOINETTE TRINKET BOX SILVER,2,05-23-2023  13:20:00,12.5,14277,France
552826,23071,MARIE ANTOINETTE TRINKET BOX GOLD,2,05-23-2023  13:20:00,12.5,14277,France
552826,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,05-23-2023  13:20:00,1.45,14277,France
552826,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,8,05-23-2023  13:20:00,3.29,14277,France
552826,23075,PARLOUR CERAMIC WALL HOOK,22,05-23-2023  13:20:00,4.15,14277,France
552826,23254,CHILDRENS CUTLERY DOLLY GIRL ,6,05-23-2023  13:20:00,4.15,14277,France
552826,23229,LED TEA LIGHTS,24,05-23-2023  13:20:00,2.89,14277,France
552826,23066,SMALL DECO JEWELLERY STAND,4,05-23-2023  13:20:00,8.25,14277,France
552826,21584,RETROSPOT SMALL TUBE MATCHES,20,05-23-2023  13:20:00,1.65,14277,France
552826,22302,COFFEE MUG PEARS  DESIGN,6,05-23-2023  13:20:00,2.55,14277,France
552826,22300,COFFEE MUG DOG + BALL DESIGN,6,05-23-2023  13:20:00,2.55,14277,France
552826,22970,LONDON BUS COFFEE MUG,24,05-23-2023  13:20:00,2.55,14277,France
552826,22301,COFFEE MUG CAT + BIRD DESIGN,6,05-23-2023  13:20:00,2.55,14277,France
552826,22305,COFFEE MUG PINK PAISLEY DESIGN,12,05-23-2023  13:20:00,2.55,14277,France
552826,23238,PARISIENNE JEWELLERY DRAWER ,4,05-23-2023  13:20:00,7.5,14277,France
552826,23231,PARISIENNE SEWING BOX,2,05-23-2023  13:20:00,12.5,14277,France
552826,21246,RED RETROSPOT BIG BOWL,6,05-23-2023  13:20:00,4.95,14277,France
552826,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2,05-23-2023  13:20:00,2.95,14277,France
552826,21399,BLUE POLKADOT COFFEE MUG,6,05-23-2023  13:20:00,0.39,14277,France
552826,21394,RED POLKADOT BEAKER ,6,05-23-2023  13:20:00,0.39,14277,France
552826,23079,TOADSTOOL BEDSIDE LIGHT ,4,05-23-2023  13:20:00,8.95,14277,France
552826,22626,BLACK KITCHEN SCALES,1,05-23-2023  13:20:00,8.5,14277,France
552826,21466,RED FLOWER CROCHET FOOD COVER,4,05-23-2023  13:20:00,3.75,14277,France
552826,21467,CHERRY CROCHET FOOD COVER,4,05-23-2023  13:20:00,3.75,14277,France
552826,23091,ZINC HERB GARDEN CONTAINER,5,05-23-2023  13:20:00,6.25,14277,France
552826,22425,ENAMEL COLANDER CREAM,4,05-23-2023  13:20:00,4.95,14277,France
552826,22840,ROUND CAKE TIN VINTAGE RED,2,05-23-2023  13:20:00,7.95,14277,France
552826,22838,3 TIER CAKE TIN RED AND CREAM,2,05-23-2023  13:20:00,14.95,14277,France
552826,22842,BISCUIT TIN VINTAGE RED,2,05-23-2023  13:20:00,6.75,14277,France
552826,22847,BREAD BIN DINER STYLE IVORY,2,05-23-2023  13:20:00,16.95,14277,France
552826,85099B,JUMBO BAG RED RETROSPOT,22,05-23-2023  13:20:00,2.08,14277,France
552826,23199,JUMBO BAG APPLES,22,05-23-2023  13:20:00,2.08,14277,France
552826,22363,DO NOT TOUCH MY STUFF DOOR HANGER ,4,05-23-2023  13:20:00,1.45,14277,France
552826,21248,DOOR HANGER  MUM + DADS ROOM,4,05-23-2023  13:20:00,1.45,14277,France
552826,21908,CHOCOLATE THIS WAY METAL SIGN,6,05-23-2023  13:20:00,2.1,14277,France
552826,82583,HOT BATHS METAL SIGN,4,05-23-2023  13:20:00,2.1,14277,France
552826,82582,AREA PATROLLED METAL SIGN,4,05-23-2023  13:20:00,2.1,14277,France
552826,21907,I'M ON HOLIDAY METAL SIGN,3,05-23-2023  13:20:00,2.1,14277,France
552826,82600,NO SINGING METAL SIGN,3,05-23-2023  13:20:00,2.1,14277,France
552826,22366,COOK WITH WINE METAL SIGN ,1,05-23-2023  13:20:00,2.08,14277,France
552826,82583,HOT BATHS METAL SIGN,4,05-23-2023  13:20:00,2.1,14277,France
552826,22365,BEWARE OF THE CAT METAL SIGN ,1,05-23-2023  13:20:00,1.69,14277,France
552826,22381,PLEASE ONE PERSON METAL SIGN,1,05-23-2023  13:20:00,2.1,14277,France
552826,22366,COOK WITH WINE METAL SIGN ,3,05-23-2023  13:20:00,2.08,14277,France
552826,22365,BEWARE OF THE CAT METAL SIGN ,4,05-23-2023  13:20:00,1.69,14277,France
552826,85150,LADIES & GENTLEMEN METAL SIGN,4,05-23-2023  13:20:00,2.55,14277,France
552826,22381,PLEASE ONE PERSON METAL SIGN,3,05-23-2023  13:20:00,2.1,14277,France
552826,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,05-23-2023  13:20:00,4.65,14277,France
552826,22471,TV DINNER TRAY AIR HOSTESS ,2,05-23-2023  13:20:00,4.95,14277,France
552826,22505,MEMO BOARD COTTAGE DESIGN,2,05-23-2023  13:20:00,4.95,14277,France
552826,22507,MEMO BOARD RETROSPOT  DESIGN,2,05-23-2023  13:20:00,4.95,14277,France
552826,21539,RED RETROSPOT BUTTER DISH,2,05-23-2023  13:20:00,4.95,14277,France
552826,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,05-23-2023  13:20:00,1.25,14277,France
552826,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,05-23-2023  13:20:00,1.25,14277,France
552826,21671,RED SPOT CERAMIC DRAWER KNOB,12,05-23-2023  13:20:00,1.25,14277,France
552826,21668,RED STRIPE CERAMIC DRAWER KNOB,12,05-23-2023  13:20:00,1.25,14277,France
552826,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,05-23-2023  13:20:00,1.25,14277,France
552826,22178,VICTORIAN GLASS HANGING T-LIGHT,30,05-23-2023  13:20:00,1.25,14277,France
552826,22913,RED COAT RACK PARIS FASHION,6,05-23-2023  13:20:00,4.95,14277,France
552826,22912,YELLOW COAT RACK PARIS FASHION,6,05-23-2023  13:20:00,4.95,14277,France
552826,22914,BLUE COAT RACK PARIS FASHION,6,05-23-2023  13:20:00,4.95,14277,France
552826,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,05-23-2023  13:20:00,2.95,14277,France
552826,22361,KEEP OUT BOYS DOOR HANGER ,24,05-23-2023  13:20:00,1.45,14277,France
552826,22362,TOXIC AREA  DOOR HANGER ,24,05-23-2023  13:20:00,1.45,14277,France
552826,20983,12 PENCILS TALL TUBE RED RETROSPOT,24,05-23-2023  13:20:00,0.85,14277,France
552826,22606,WOODEN SKITTLES GARDEN SET,2,05-23-2023  13:20:00,15.95,14277,France
552826,21452,TOADSTOOL MONEY BOX,2,05-23-2023  13:20:00,2.95,14277,France
552826,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,120,05-23-2023  13:20:00,0.72,14277,France
552826,22924,FRIDGE MAGNETS LA VIE EN ROSE,120,05-23-2023  13:20:00,0.72,14277,France
552826,22922,FRIDGE MAGNETS US DINER ASSORTED,120,05-23-2023  13:20:00,0.72,14277,France
552826,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,05-23-2023  13:20:00,1.25,14277,France
552826,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,05-23-2023  13:20:00,1.25,14277,France
552844,23193,BUFFALO BILL TREASURE BOOK BOX,8,05-23-2023  14:37:00,2.25,12649,Germany
552844,23194,GYMKHANA TREASURE BOOK BOX,8,05-23-2023  14:37:00,2.25,12649,Germany
552844,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,05-23-2023  14:37:00,1.65,12649,Germany
552844,21981,PACK OF 12 WOODLAND TISSUES ,24,05-23-2023  14:37:00,0.29,12649,Germany
552844,21731,RED TOADSTOOL LED NIGHT LIGHT,24,05-23-2023  14:37:00,1.65,12649,Germany
552844,21896,POTTING SHED TWINE,6,05-23-2023  14:37:00,2.1,12649,Germany
552844,22358,MOODY GIRL DOOR HANGER ,12,05-23-2023  14:37:00,1.45,12649,Germany
552844,22359,MOODY BOY  DOOR HANGER ,12,05-23-2023  14:37:00,1.45,12649,Germany
552844,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,05-23-2023  14:37:00,2.55,12649,Germany
552844,21452,TOADSTOOL MONEY BOX,6,05-23-2023  14:37:00,2.95,12649,Germany
552844,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,18,05-23-2023  14:37:00,2.95,12649,Germany
552844,22956,36 FOIL HEART CAKE CASES,6,05-23-2023  14:37:00,2.1,12649,Germany
552844,22286,SET/6 RED SPOTTY PAPER CUPS,12,05-23-2023  14:37:00,0.65,12649,Germany
552844,22294,SET/6 RED SPOTTY PAPER PLATES,12,05-23-2023  14:37:00,0.85,12649,Germany
552844,22906,12 MESSAGE CARDS WITH ENVELOPES,12,05-23-2023  14:37:00,1.65,12649,Germany
552844,23084,RABBIT NIGHT LIGHT,18,05-23-2023  14:37:00,2.08,12649,Germany
552844,POST,POSTAGE,2,05-23-2023  14:37:00,18,12649,Germany
552851,23084,RABBIT NIGHT LIGHT,120,05-23-2023  15:07:00,1.79,12731,France
552851,22125,MINI FUNKY DESIGN TAPES,220,05-23-2023  15:07:00,0.85,12731,France
552851,22539,MINI JIGSAW DOLLY GIRL,48,05-23-2023  15:07:00,0.42,12731,France
552851,21556,CERAMIC STRAWBERRY MONEY BOX,24,05-23-2023  15:07:00,2.25,12731,France
552851,22356,RETROSPOT CHILDRENS APRON,16,05-23-2023  15:07:00,1.95,12731,France
552851,22554,PLASTERS IN TIN WOODLAND ANIMALS,36,05-23-2023  15:07:00,1.65,12731,France
552851,21558,SKULL LUNCH BOX WITH CUTLERY ,24,05-23-2023  15:07:00,2.55,12731,France
552851,22629,SPACEBOY LUNCH BOX ,12,05-23-2023  15:07:00,1.95,12731,France
552851,20725,LUNCH BAG RED RETROSPOT,20,05-23-2023  15:07:00,1.65,12731,France
552851,20727,LUNCH BAG  BLACK SKULL.,20,05-23-2023  15:07:00,1.65,12731,France
552851,22662,LUNCH BAG DOLLY GIRL DESIGN,20,05-23-2023  15:07:00,1.65,12731,France
552851,22630,DOLLY GIRL LUNCH BOX,12,05-23-2023  15:07:00,1.95,12731,France
552851,84879,ASSORTED COLOUR BIRD ORNAMENT,120,05-23-2023  15:07:00,1.69,12731,France
552851,22134,MINI LADLE LOVE HEART RED ,12,05-23-2023  15:07:00,0.42,12731,France
552851,22899,CHILDREN'S APRON DOLLY GIRL ,12,05-23-2023  15:07:00,2.1,12731,France
552851,23022,CIRCUS PARADE BABY GIFT SET,6,05-23-2023  15:07:00,14.95,12731,France
552851,21533,RETROSPOT LARGE MILK JUG,6,05-23-2023  15:07:00,4.95,12731,France
552851,21843,RED RETROSPOT CAKE STAND,6,05-23-2023  15:07:00,22.95,12731,France
552851,21539,RED RETROSPOT BUTTER DISH,12,05-23-2023  15:07:00,4.95,12731,France
552851,22139,RETROSPOT TEA SET CERAMIC 23 PC ,24,05-23-2023  15:07:00,4.25,12731,France
552851,21535,RED RETROSPOT SMALL MILK JUG,12,05-23-2023  15:07:00,2.55,12731,France
552851,22892,SET OF SALT AND PEPPER TOADSTOOLS,24,05-23-2023  15:07:00,1.25,12731,France
552851,23170,REGENCY TEA PLATE ROSES ,48,05-23-2023  15:07:00,1.45,12731,France
552871,23206,LUNCH BAG APPLE DESIGN,22,05-12-2023 08:52,1.65,12693,Germany
552871,22138,BAKING SET 9 PIECE RETROSPOT ,3,05-12-2023 08:52,4.95,12693,Germany
552871,21249,WOODLAND  HEIGHT CHART STICKERS ,6,05-12-2023 08:52,2.95,12693,Germany
552871,22505,MEMO BOARD COTTAGE DESIGN,4,05-12-2023 08:52,4.95,12693,Germany
552871,35809A,ENAMEL PINK TEA CONTAINER,12,05-12-2023 08:52,0.83,12693,Germany
552871,35822A,ENAMEL PINK COFFEE CONTAINER,12,05-12-2023 08:52,0.83,12693,Germany
552871,22384,LUNCH BAG PINK POLKADOT,22,05-12-2023 08:52,1.65,12693,Germany
552871,22432,WATERING CAN PINK BUNNY,6,05-12-2023 08:52,1.95,12693,Germany
552871,22968,ROSE COTTAGE KEEPSAKE BOX ,4,05-12-2023 08:52,9.95,12693,Germany
552871,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,22,05-12-2023 08:52,2.08,12693,Germany
552871,22896,PEG BAG APPLES DESIGN,6,05-12-2023 08:52,2.55,12693,Germany
552871,POST,POSTAGE,2,05-12-2023 08:52,18,12693,Germany
552874,72812,LARGE ZINC GLASS CANDLEHOLDER,6,05-12-2023 09:40,2.1,12621,Germany
552874,22328,GOLD FISHING GNOME,8,05-12-2023 09:40,5.95,12621,Germany
552874,22088,PAPER BUNTING COLOURED LACE,12,05-12-2023 09:40,2.95,12621,Germany
552874,22090,PAPER BUNTING RETROSPOT,12,05-12-2023 09:40,2.95,12621,Germany
552874,84800L,LARGE WHITE/PINK ROSE ART FLOWER,24,05-12-2023 09:40,1.69,12621,Germany
552874,22973,CHILDREN'S CIRCUS PARADE MUG,12,05-12-2023 09:40,1.65,12621,Germany
552874,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,05-12-2023 09:40,8.5,12621,Germany
552874,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,05-12-2023 09:40,2.55,12621,Germany
552874,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,05-12-2023 09:40,2.95,12621,Germany
552874,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,05-12-2023 09:40,2.55,12621,Germany
552874,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,05-12-2023 09:40,2.95,12621,Germany
552874,20725,LUNCH BAG RED RETROSPOT,22,05-12-2023 09:40,1.65,12621,Germany
552874,20726,LUNCH BAG WOODLAND,22,05-12-2023 09:40,1.65,12621,Germany
552874,22383,LUNCH BAG SUKI DESIGN ,22,05-12-2023 09:40,1.65,12621,Germany
552874,22897,OVEN MITT APPLES DESIGN,22,05-12-2023 09:40,1.45,12621,Germany
552874,79191C,RETRO PLASTIC ELEPHANT TRAY,12,05-12-2023 09:40,0.85,12621,Germany
552874,22939,APRON APPLE DELIGHT,4,05-12-2023 09:40,4.95,12621,Germany
552874,21976,PACK OF 60 MUSHROOM CAKE CASES,24,05-12-2023 09:40,0.55,12621,Germany
552874,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,05-12-2023 09:40,1.25,12621,Germany
552874,22278,SET/20 STRAWBERRY PAPER NAPKINS ,12,05-12-2023 09:40,0.85,12621,Germany
552874,84692,BOX OF 24 COCKTAIL PARASOLS,25,05-12-2023 09:40,0.42,12621,Germany
552874,22303,COFFEE MUG APPLES DESIGN,12,05-12-2023 09:40,2.55,12621,Germany
552874,22302,COFFEE MUG PEARS  DESIGN,6,05-12-2023 09:40,2.55,12621,Germany
552874,84279B,CHERRY BLOSSOM DECORATIVE FLASK,4,05-12-2023 09:40,3.75,12621,Germany
552874,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,05-12-2023 09:40,3.75,12621,Germany
552874,22908,PACK OF 20 NAPKINS RED APPLES,12,05-12-2023 09:40,0.85,12621,Germany
552874,16238,PARTY TIME PENCIL ERASERS,28,05-12-2023 09:40,0.21,12621,Germany
552874,16237,SLEEPING CAT ERASERS,30,05-12-2023 09:40,0.21,12621,Germany
552874,16236,KITTY PENCIL ERASERS,28,05-12-2023 09:40,0.21,12621,Germany
552874,21719,LOVELY BONBON STICKER SHEET,12,05-12-2023 09:40,0.85,12621,Germany
552874,21724,PANDA AND BUNNIES STICKER SHEET,12,05-12-2023 09:40,0.85,12621,Germany
552874,16023,ANIMAL STICKERS,24,05-12-2023 09:40,0.21,12621,Germany
552874,79000,MOROCCAN TEA GLASS,36,05-12-2023 09:40,0.85,12621,Germany
552874,23199,JUMBO BAG APPLES,22,05-12-2023 09:40,2.08,12621,Germany
552874,23200,JUMBO BAG PEARS,22,05-12-2023 09:40,2.08,12621,Germany
552874,23204,CHARLOTTE BAG APPLES DESIGN,22,05-12-2023 09:40,0.85,12621,Germany
552874,23206,LUNCH BAG APPLE DESIGN,22,05-12-2023 09:40,1.65,12621,Germany
552874,22288,SET/6 FRUIT SALAD PAPER CUPS,24,05-12-2023 09:40,0.19,12621,Germany
552874,22296,SET/6 FRUIT SALAD  PAPER PLATES,12,05-12-2023 09:40,0.39,12621,Germany
552874,15036,ASSORTED COLOURS SILK FAN,120,05-12-2023 09:40,0.83,12621,Germany
552874,15058C,ICE CREAM DESIGN GARDEN PARASOL,22,05-12-2023 09:40,3.95,12621,Germany
552874,POST,POSTAGE,7,05-12-2023 09:40,18,12621,Germany
552875,23204,CHARLOTTE BAG APPLES DESIGN,20,05-12-2023 09:41,0.85,12621,Germany
552875,23202,JUMBO BAG VINTAGE LEAF,22,05-12-2023 09:41,2.08,12621,Germany
552875,23203,JUMBO BAG DOILEY PATTERNS,22,05-12-2023 09:41,2.08,12621,Germany
552875,23199,JUMBO BAG APPLES,22,05-12-2023 09:41,1.95,12621,Germany
552875,23084,RABBIT NIGHT LIGHT,48,05-12-2023 09:41,1.79,12621,Germany
552875,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,05-12-2023 09:41,3.75,12621,Germany
552878,22321,SET/22 RED POLKADOT PARTY CANDLES,48,05-12-2023 09:54,1.25,12625,Germany
552878,22322,SET/22 PINK POLKADOT PARTY CANDLES,24,05-12-2023 09:54,1.25,12625,Germany
552878,22324,SET/22 BLUE POLKADOT PARTY CANDLES,24,05-12-2023 09:54,1.25,12625,Germany
552878,22418,22 COLOUR SPACEBOY PEN,24,05-12-2023 09:54,0.85,12625,Germany
552878,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,05-12-2023 09:54,0.42,12625,Germany
552878,22534,MAGIC DRAWING SLATE SPACEBOY ,24,05-12-2023 09:54,0.42,12625,Germany
552878,22535,MAGIC DRAWING SLATE BUNNIES ,24,05-12-2023 09:54,0.42,12625,Germany
552878,22537,MAGIC DRAWING SLATE DINOSAUR,24,05-12-2023 09:54,0.42,12625,Germany
552878,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,05-12-2023 09:54,2.55,12625,Germany
552878,22813,PACK 3 BOXES BIRD PANNETONE ,36,05-12-2023 09:54,1.95,12625,Germany
552878,22960,JAM MAKING SET WITH JARS,36,05-12-2023 09:54,3.75,12625,Germany
552878,22962,JAM JAR WITH PINK LID,24,05-12-2023 09:54,0.85,12625,Germany
552878,22963,JAM JAR WITH GREEN LID,24,05-12-2023 09:54,0.85,12625,Germany
552878,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,36,05-12-2023 09:54,1.25,12625,Germany
552878,84992,72 SWEETHEART FAIRY CAKE CASES,24,05-12-2023 09:54,0.55,12625,Germany
552878,22716,CARD CIRCUS PARADE,12,05-12-2023 09:54,0.42,12625,Germany
552878,22027,TEA PARTY BIRTHDAY CARD,12,05-12-2023 09:54,0.42,12625,Germany
552878,22715,CARD WEDDING DAY,12,05-12-2023 09:54,0.42,12625,Germany
552878,23233,WRAP POPPIES  DESIGN,25,05-12-2023 09:54,0.42,12625,Germany
552878,23206,LUNCH BAG APPLE DESIGN,20,05-12-2023 09:54,1.65,12625,Germany
552878,23231,WRAP DOILEY DESIGN,25,05-12-2023 09:54,0.42,12625,Germany
552878,23232,WRAP VINTAGE PETALS  DESIGN,25,05-12-2023 09:54,0.42,12625,Germany
552878,22026,BANQUET BIRTHDAY  CARD  ,12,05-12-2023 09:54,0.42,12625,Germany
552878,22028,PENNY FARTHING BIRTHDAY CARD,12,05-12-2023 09:54,0.42,12625,Germany
552878,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,05-12-2023 09:54,2.95,12625,Germany
552878,23004,TRAVEL CARD WALLET PANTRY,24,05-12-2023 09:54,0.42,12625,Germany
552878,23199,JUMBO BAG APPLES,20,05-12-2023 09:54,2.08,12625,Germany
552878,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,05-12-2023 09:54,0.85,12625,Germany
552878,23209,LUNCH BAG DOILEY PATTERN ,20,05-12-2023 09:54,1.65,12625,Germany
552878,23203,JUMBO BAG DOILEY PATTERNS,22,05-12-2023 09:54,2.08,12625,Germany
552878,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,05-12-2023 09:54,1.65,12625,Germany
552878,23208,LUNCH BAG VINTAGE LEAF DESIGN,22,05-12-2023 09:54,1.65,12625,Germany
552878,POST,POSTAGE,8,05-12-2023 09:54,18,12625,Germany
552884,22727,ALARM CLOCK BAKELIKE RED ,4,05-12-2023 22:15,3.75,12395,Belgium
552884,22728,ALARM CLOCK BAKELIKE PINK,4,05-12-2023 22:15,3.75,12395,Belgium
552884,22729,ALARM CLOCK BAKELIKE ORANGE,4,05-12-2023 22:15,3.75,12395,Belgium
552884,22730,ALARM CLOCK BAKELIKE IVORY,4,05-12-2023 22:15,3.75,12395,Belgium
552884,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,05-12-2023 22:15,2.95,12395,Belgium
552884,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,05-12-2023 22:15,1.25,12395,Belgium
552884,22968,ROSE COTTAGE KEEPSAKE BOX ,2,05-12-2023 22:15,9.95,12395,Belgium
552884,22029,SPACEBOY BIRTHDAY CARD,12,05-12-2023 22:15,0.42,12395,Belgium
552884,22712,CARD DOLLY GIRL ,12,05-12-2023 22:15,0.42,12395,Belgium
552884,22817,CARD SUKI BIRTHDAY,12,05-12-2023 22:15,0.42,12395,Belgium
552884,23256,CHILDRENS CUTLERY SPACEBOY ,4,05-12-2023 22:15,4.15,12395,Belgium
552884,21218,RED SPOTTY BISCUIT TIN,6,05-12-2023 22:15,3.75,12395,Belgium
552884,POST,POSTAGE,1,05-12-2023 22:15,15,12395,Belgium
552946,23209,LUNCH BAG DOILEY PATTERN ,22,05-12-2023 23:50,1.65,12683,France
552946,23298,SPOTTY BUNTING,3,05-12-2023 23:50,4.95,12683,France
552946,22894,TABLECLOTH RED APPLES DESIGN ,22,05-12-2023 23:50,9.95,12683,France
552946,22712,CARD DOLLY GIRL ,12,05-12-2023 23:50,0.42,12683,France
552946,22718,CARD CAT AND TREE ,12,05-12-2023 23:50,0.42,12683,France
552946,22437,SET OF 9 BLACK SKULL BALLOONS,20,05-12-2023 23:50,0.85,12683,France
552946,22356,RETROSPOT CHILDRENS APRON,8,05-12-2023 23:50,1.95,12683,France
552946,22898,CHILDRENS APRON APPLES DESIGN,8,05-12-2023 23:50,1.95,12683,France
552946,22367,CHILDRENS APRON SPACEBOY DESIGN,8,05-12-2023 23:50,1.95,12683,France
552946,22899,CHILDREN'S APRON DOLLY GIRL ,6,05-12-2023 23:50,2.1,12683,France
552946,22636,CHILDS BREAKFAST SET CIRCUS PARADE,8,05-12-2023 23:50,7.65,12683,France
552946,POST,POSTAGE,1,05-12-2023 23:50,18,12683,France
552956,22699,ROSES REGENCY TEACUP AND SAUCER ,6,05-12-2023 12:34,2.95,12431,Australia
552956,22859,EASTER TIN BUNNY BOUQUET,6,05-12-2023 12:34,1.65,12431,Australia
552956,22730,ALARM CLOCK BAKELIKE IVORY,4,05-12-2023 12:34,3.75,12431,Australia
552956,84663A,GRASS HOPPER WOODEN WALL CLOCK ,3,05-12-2023 12:34,5.95,12431,Australia
552956,23206,LUNCH BAG APPLE DESIGN,22,05-12-2023 12:34,1.65,12431,Australia
552956,48129,DOORMAT TOPIARY,2,05-12-2023 12:34,7.95,12431,Australia
552956,23159,SET OF 5 PANCAKE DAY MAGNETS,24,05-12-2023 12:34,2.08,12431,Australia
552956,23158,SET OF 5 LUCKY CAT MAGNETS ,24,05-12-2023 12:34,2.08,12431,Australia
552956,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,05-12-2023 12:34,0.85,12431,Australia
552956,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,05-12-2023 12:34,0.83,12431,Australia
552956,22698,PINK REGENCY TEACUP AND SAUCER,6,05-12-2023 12:34,2.95,12431,Australia
552956,22697,GREEN REGENCY TEACUP AND SAUCER,6,05-12-2023 12:34,2.95,12431,Australia
552956,22382,LUNCH BAG SPACEBOY DESIGN ,22,05-12-2023 12:34,1.65,12431,Australia
552956,21524,DOORMAT SPOTTY HOME SWEET HOME,2,05-12-2023 12:34,7.95,12431,Australia
552956,22692,DOORMAT WELCOME TO OUR HOME,2,05-12-2023 12:34,7.95,12431,Australia
552956,22690,DOORMAT HOME SWEET HOME BLUE ,2,05-12-2023 12:34,7.95,12431,Australia
552956,21935,SUKI  SHOULDER BAG,22,05-12-2023 12:34,1.65,12431,Australia
552956,21481,FAWN BLUE HOT WATER BOTTLE,6,05-12-2023 12:34,2.95,12431,Australia
552956,48138,DOORMAT UNION FLAG,4,05-12-2023 12:34,7.95,12431,Australia
552956,23284,DOORMAT KEEP CALM AND COME IN,4,05-12-2023 12:34,7.95,12431,Australia
552956,23040,PAPER LANTERN 9 POINT SNOW STAR ,3,05-12-2023 12:34,5.75,12431,Australia
552956,23228,SET OF 22 LED DOLLY LIGHTS,2,05-12-2023 12:34,6.25,12431,Australia
